Source ID,Name,Random_number, RA (deg),DEC (deg),parallax (mas),pmra(masyr),pmdec (mas(yr),phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,bp_g,g_rp,M_g,U (km/s),V (km/s),W (km/s),Ilabel (0=thin.1=thick.2=halo)
Gaia DR2 4572927688089973632,J170242.19+251747.0,1388577404,255.6757922,25.29642284,10.70169583,-149.4254977,-19.58893578,19.814354,20.265507,19.17258,1.092926,0.4511528,0.6417732,14.96161696,2.199698866,-33.08922952,56.83315738,0
Gaia DR2 5037650983536025728,J013609.17-260346.1,1561835724,24.0382018,-25.93717274,13.71082267,203.1383025,18.08792578,18.492363,18.84885,17.976234,0.8726158,0.35648727,0.51612854,14.17768055,-52.28768407,-27.13019623,18.79484065,0
Gaia DR2 3626525219143701120,J125027.19-111720.8,739892248,192.6132796,-10.71088879,10.58305583,90.44574211,-122.9645455,16.52772,16.522118,16.508396,0.013721466,-0.005601883,0.019323349,11.65077493,63.73208423,-3.927362772,-27.13401417,0
Gaia DR2 6345415920408063232,J215016.37-833752.7,873961163,327.5682344,-82.36874461,16.60692222,203.9757082,-111.9601677,18.465088,18.850777,17.892519,0.9582577,0.38568878,0.5725689,14.56653365,-49.9559062,-19.76948168,-12.43071929,0
Gaia DR2 248346828806376704,J034331.87+472332.6,760621260,55.88277535,47.39235921,11.75284816,121.997488,-77.19292417,19.723627,20.18132,19.149647,1.0316734,0.4576931,0.57398033,15.07434272,-22.94960339,-39.64055476,11.85908417,0
Gaia DR2 5671773935235249280,J095650.62-190254.6,1189150086,149.2109153,-18.95147462,10.23660532,-49.21646959,93.61508535,19.325678,19.584429,18.908321,0.6761074,0.25875092,0.4173565,14.37645767,-37.2118632,29.10134024,20.26263039,0
Gaia DR2 1123700235048742016,J090531.73+731447.8,917054404,136.3821769,73.24656105,38.88620327,-337.9195821,-472.8704685,16.76715,17.219078,16.165047,1.0540314,0.45192719,0.6021042,14.71612859,-44.63584286,-37.72199623,-4.510584069,0
Gaia DR2 677874722688200832,J082544.62+224204.0,76839604,126.4358521,22.70114379,10.6976667,5.430023001,-125.9339529,18.97139,19.170294,18.485586,0.68470764,0.19890404,0.4858036,14.11783508,17.83166989,-42.20569682,-7.346105342,0
Gaia DR2 2092134443120038528,J185730.24+335731.3,1551037553,284.3759584,33.95867825,32.88248188,42.41284109,352.6863234,14.650808,14.647489,14.648746,-0.001256943,-0.00331974,0.002062798,12.23563128,-39.69980627,28.63134126,20.95942287,0
Gaia DR2 906160863060179072,J080418.74+353857.5,32733572,121.0781388,35.64935453,14.25147684,-70.04655806,-113.0353187,17.39313,17.440329,17.24005,0.20027924,0.04719925,0.15307999,13.1624287,-6.590005447,-21.65112358,-21.0315741,0
Gaia DR2 3234468574161784448,J051855.25+021059.2,1047463493,79.73021751,2.18312592,13.96679556,50.8665702,-181.3796858,19.38178,19.851295,18.74218,1.1091156,0.46951485,0.63960075,15.1072645,31.97016266,-45.93657702,-8.240774778,0
Gaia DR2 4461433528244756480,J164801.73+134917.0,1315110301,252.0072323,13.82139742,10.41900962,-19.34475156,-148.3449349,19.219063,19.539854,18.650412,0.88944244,0.32079124,0.5686512,14.308195,49.46420535,-39.34323442,-9.301513421,0
Gaia DR2 1053321934567306752,J102502.14+640711.6,411412204,156.2588655,64.11985661,11.39711949,-86.65049292,-92.05477717,18.747416,18.927486,18.31541,0.6120758,0.18007088,0.43200493,14.03139105,-25.90985187,-31.14115012,4.3678526,0
Gaia DR2 2920162455123390464,J064745.89-272521.4,759185926,101.9412209,-26.57738939,10.53694976,25.23392165,-96.89356519,19.09873,19.264105,18.703398,0.5607071,0.16537476,0.39533234,14.21230463,43.96897921,-12.483131,-0.896291872,0
Gaia DR2 5062948237829600000,J024051.74-331124.0,1292274380,40.21558972,-32.80999633,16.29263103,122.0601549,84.87555828,17.533699,17.611595,17.285088,0.32650757,0.07789612,0.24861145,13.59365515,-34.57906335,3.915952999,19.91141254,0
Gaia DR2 6860438780454522880,J201949.10-203222.6,1539420807,304.954565,-19.46041187,10.14183169,-112.2982445,-105.4344105,19.424002,19.78927,18.811378,0.9778919,0.3652687,0.6126232,14.45458369,45.87322138,-42.62446734,34.09383975,0
Gaia DR2 6489046670532357888,J233051.02-602607.1,1508637435,352.7126304,-59.56471089,11.10273272,120.6566774,-71.37431864,17.412388,17.472569,17.228655,0.24391365,0.060180664,0.18373299,12.63953727,-33.00381283,-34.79460312,5.622941633,0
Gaia DR2 4047041618851388288,J183418.14-315046.3,960294611,278.5756135,-30.15379983,16.35458155,48.5578466,-201.8752973,18.395115,18.696434,17.844797,0.8516369,0.30131912,0.55031776,14.46331208,2.737812315,-36.34701163,-31.0173873,0
Gaia DR2 6758047374297582464,J191637.34-324923.5,1512308500,289.1555811,-31.17684306,21.41652436,83.04757924,-265.0265,16.395683,16.512125,16.113468,0.39865685,0.11644173,0.28221512,13.04942825,-0.447207692,-38.68005758,-29.68393564,0
Gaia DR2 2170736910178390272,J212552.15+481741.3,1075521067,321.4672715,48.29475828,20.4800269,-200.5375814,-117.2641827,17.52165,17.750582,17.10762,0.6429615,0.22893143,0.41403008,14.07830293,58.19637637,12.42294193,19.29475409,0
Gaia DR2 45293488153371776,J041124.22+155845.8,954122293,62.85089394,15.97936574,12.36162964,154.4378516,37.89280932,18.75546,19.01875,18.239794,0.77895546,0.2632885,0.51566696,14.21583938,-18.26265564,-16.3442755,55.53214424,0
Gaia DR2 2625527084437039744,J224250.45-031609.1,274879198,340.710251,-2.730745746,10.90722955,121.446558,79.11216216,17.6875,17.791348,17.432741,0.35860634,0.1038475,0.25475883,12.87607227,-54.70159113,23.7140357,-4.071245292,0
Gaia DR2 5644174376610947584,J082235.02-310826.2,1397286788,125.6458679,-30.85941845,10.19922426,55.83146365,-114.2826521,19.577988,19.83746,18.946781,0.8906784,0.2594719,0.6312065,14.62082338,60.89591006,-9.459009518,-2.390491987,0
Gaia DR2 3145802036649641472,J080527.50+073529.8,1295646259,121.3645604,7.591600395,29.06215787,-80.15028446,-379.359934,17.372402,17.763512,16.802057,0.9614544,0.39110947,0.5703449,14.68904148,23.25788256,-37.93702559,-30.19398108,0
Gaia DR2 3884462057084493824,J104122.82+124450.6,1270103924,160.3451499,12.74736776,19.34510673,1.860855877,-180.62493,18.990744,19.317238,18.369444,0.94779396,0.32649422,0.62129974,15.42359929,24.90689848,-27.53912019,-5.63762675,0
Gaia DR2 1706631093589103872,J173336.55+794915.6,562023510,263.4023334,79.82105314,37.23922401,388.0671237,-55.38767903,16.928448,17.244825,16.422842,0.82198334,0.31637764,0.5056057,14.78345084,14.93277918,39.11460218,-33.46632311,0
Gaia DR2 5713890659417703424,J080701.10-190450.5,915543540,121.7546364,-18.91926833,12.7544722,-79.68436152,176.5158654,19.552746,20.113945,18.930033,1.1839123,0.5611992,0.6227131,15.08105828,-54.20870652,48.89212206,15.9921567,0
Gaia DR2 1958245018117214464,J220906.65+412708.3,562647976,332.2776586,41.45227804,11.13229814,128.0552549,18.14777856,19.822474,20.123709,19.141302,0.9824066,0.3012352,0.6811714,15.05539767,-42.18674346,2.69195151,-18.97245224,0
Gaia DR2 1588167580509149312,J151809.94+472159.8,630575709,229.5413958,47.36657406,10.22132,-121.5374164,13.09902193,19.528063,19.859528,19.015453,0.84407425,0.33146477,0.5126095,14.57559775,-28.71472318,-23.86851858,35.15452403,0
Gaia DR2 2668055743228735232,J214550.21-060412.7,722305832,326.4592394,-5.929793089,11.14288056,102.0833149,-19.39658315,18.508133,18.555344,18.16601,0.38933372,0.047210693,0.34212303,13.74312031,-23.33504239,-0.337065537,-24.71019204,0
Gaia DR2 6520844168856463104,J223635.04-443043.6,99527147,339.1460009,-43.48785192,32.91849071,322.0104691,-332.6947142,16.162672,16.422731,15.735655,0.68707657,0.26005936,0.4270172,13.74987162,-24.49903753,-46.93125739,-7.847272847,0
Gaia DR2 357799539156256512,J015249.61+493622.7,800255723,28.20674093,49.60628691,18.47207735,153.8682802,-80.79383315,17.662245,17.810837,17.332243,0.47859383,0.148592,0.33000183,13.99482349,-24.15201609,-20.58253623,-3.878567247,0
Gaia DR2 3465480983678640512,J114708.64-343905.4,1127905599,176.7860094,-33.34845705,12.60869687,-74.47190789,-88.85793627,18.793749,19.001476,18.439354,0.56212234,0.20772743,0.3543949,14.29709988,-5.107856983,-12.3878582,-28.83097148,0
Gaia DR2 6588835597091908096,J213457.96-382003.5,735820125,323.7414621,-37.66568198,13.38528638,57.0974139,-129.820729,17.334888,17.37956,17.155708,0.22385216,0.044672012,0.17918015,12.96802679,-4.559084616,-36.51575658,-7.337385729,0
Gaia DR2 3669936102871625600,J142747.93+053229.8,91655318,216.9496884,5.541646568,23.92765124,-195.951064,-171.3995809,16.860437,17.036245,16.532787,0.503458,0.17580795,0.32765007,13.75493774,-1.59916612,-40.39703038,7.855394236,0
Gaia DR2 4013798537573517568,J121703.53+304448.1,89261955,184.2647047,30.74669281,10.10406713,-99.27561761,-93.43480665,18.290834,18.458422,17.94664,0.5117817,0.16758728,0.3441944,13.31331554,-13.46913506,-50.21760205,2.847669173,0
Gaia DR2 4208175941211399296,J192921.98-074125.4,1083341781,292.3416164,-6.309559087,10.19083182,-45.37197445,-94.72027411,19.07248,19.245087,18.662134,0.5829525,0.17260742,0.41034508,14.11352742,31.4574178,-31.09301008,5.767724549,0
Gaia DR2 4543571376165927168,J172638.21+143502.0,1181645547,261.6591496,14.58394561,13.07657191,-199.2773733,6.074876994,18.645145,19.035803,18.133656,0.9021473,0.39065742,0.51148987,14.22761495,-0.745785401,-27.99216461,67.23722068,0
Gaia DR2 3370342445848382080,J061518.62+174335.0,739787222,93.82755999,17.7263587,23.88559084,-60.54134773,-350.7156011,13.40885,13.216743,13.632125,-0.41538143,-0.19210625,-0.22327518,10.29952966,18.32862462,-43.46449501,-37.2545962,0
Gaia DR2 5425166675565529856,J093936.60-445117.6,991487890,144.9024872,-43.14511114,22.22331981,-216.7409904,-74.33873323,17.332474,17.520481,16.953259,0.5672226,0.18800735,0.37921524,14.06651844,-17.94170025,5.423057249,-35.7971427,0
Gaia DR2 5037084872486444928,J012524.74-275907.4,1410886984,21.35307329,-26.01460553,60.40073771,235.911939,-524.5152335,14.972946,15.116194,14.668727,0.44746685,0.1432476,0.30421925,13.87815738,15.87282685,-33.42191028,7.957570253,0
Gaia DR2 1325899461324069376,J163405.42+335047.8,33465817,248.5225729,33.84657624,17.85659123,4.49968482,-199.4862585,17.034658,17.15437,16.785368,0.3690014,0.11971092,0.24929047,13.29365122,52.16975194,-14.63823944,0.373467384,0
Gaia DR2 4621232979107320704,J051207.90-822547.6,476212020,78.03285674,-81.57014472,14.26350216,30.41734102,-225.4509805,18.317541,18.604795,17.71694,0.8878555,0.28725433,0.6006012,14.08867198,74.20259482,21.23611342,37.35449224,0
Gaia DR2 5561276731794619520,J071312.96-425637.3,886800410,108.3039619,-41.05630562,10.09418388,48.09801268,-162.9308282,17.932116,18.098866,17.54862,0.5502453,0.16674995,0.38349533,12.95247161,82.09919707,-10.91774001,-4.04104939,0
Gaia DR2 6066280223405224704,J134719.34-534353.8,350649357,206.8305716,-52.26837768,11.79023957,-117.0453715,-90.62402847,18.60744,18.81818,18.144045,0.6741352,0.21073914,0.46339607,13.9650541,-31.49740803,-28.31219257,-18.44466879,0
Gaia DR2 2638053472519840256,J231054.89-031650.2,815760544,347.7287341,-2.71937549,11.1554406,-65.57268418,-108.8719407,18.7668,19.018017,18.401173,0.6168442,0.2512169,0.3656273,14.00423357,52.17767368,-16.00232562,-2.271839348,0
Gaia DR2 2473754897386327808,J005438.64-100740.1,1365967258,13.66105377,-9.872220807,14.56998092,-195.6691161,-7.005252115,16.718357,16.78805,16.539474,0.24857521,0.06969261,0.1788826,12.535652,60.3961815,43.72392197,5.031164035,0
Gaia DR2 2780050795041827968,J003210.22+143455.6,980539553,8.042581221,14.58205036,10.33340375,117.1882092,-15.66211762,18.96911,19.181921,18.551079,0.6308422,0.21281052,0.4180317,14.04032748,-37.03753711,-21.21783952,-2.292854696,0
Gaia DR2 6162813873991704960,J133340.51-385404.7,690766596,203.4188277,-37.09871055,24.87197531,13.73360941,-303.6963919,16.766903,16.97495,16.394634,0.58031654,0.20804787,0.37226868,13.74545431,16.49988424,-12.64649055,-45.52671713,0
Gaia DR2 5043223750846745984,J012246.25-234418.6,1328499750,20.69267033,-22.26151491,13.66997366,133.6141565,-45.45304535,19.849415,20.224796,19.175976,1.0488205,0.37538147,0.673439,15.52825321,-21.75444999,-29.49010259,10.73349659,0
Gaia DR2 2648547108416117632,J225225.13-043933.8,69294376,343.1046916,-3.340625277,11.96764717,137.8756028,-14.81907551,19.284346,19.520716,18.671858,0.8488579,0.23637009,0.6124878,14.67438951,-37.74804483,-9.38624814,-20.03060895,0
Gaia DR2 1468213546275054208,J133058.85+302952.1,923329639,202.7451867,30.49779349,39.14578487,-478.399823,-102.9122616,15.976827,16.276323,15.616215,0.66010857,0.29949665,0.36061192,13.94025074,-31.78608458,-34.05033962,16.00110219,0
Gaia DR2 5210273342729253632,J082804.42-785447.5,759119088,127.0183568,-77.08679405,14.17610389,-123.2324846,82.89337912,18.240128,18.40745,17.85553,0.55191994,0.16732216,0.38459778,13.997912,-38.42383605,2.814396965,-14.29758083,0
Gaia DR2 4408805958238836480,J161729.28+011829.2,1286336163,244.3720088,1.308117874,12.08536412,-112.7671957,114.0168307,17.465353,17.556938,17.20637,0.35056877,0.09158516,0.2589836,12.87665171,-30.98392436,15.59128964,57.13720217,0
Gaia DR2 1720314859394354944,J121539.41+831903.7,1458017963,183.9141623,83.31767417,17.42967876,202.06712,-148.584485,18.575356,18.963667,17.92433,1.0393372,0.3883114,0.6510258,14.78180244,60.55097631,14.76374625,47.24893179,0
Gaia DR2 2379828081495681024,J231616.34-260631.0,493188853,349.0680632,-25.89144027,11.39945488,-56.89872635,-114.4467092,17.701435,17.787777,17.522556,0.26522064,0.08634186,0.17887878,12.98585551,44.93172601,-25.10156215,12.39619679,0
Gaia DR2 2001750532874922624,J222910.01+532334.4,249931881,337.2916578,53.39288267,18.85532373,216.5144306,25.89414972,16.954742,17.09498,16.693048,0.40193176,0.14023781,0.26169395,13.3319124,-42.38953266,-1.733658374,-16.12641609,0
Gaia DR2 765628876004078464,J113804.63+361019.9,1541434498,174.5192891,36.17222738,10.65533128,-60.04916737,0.34029102,19.960175,20.087353,19.617548,0.46980476,0.12717819,0.34262657,15.09800934,-17.4246014,0.170134783,-1.001341491,0
Gaia DR2 5676037257212025728,J091127.98-220121.7,1177715193,137.8665626,-21.97729831,13.41004916,-138.7405718,37.72921093,18.432571,18.669186,18.077456,0.5917301,0.23661423,0.3551159,14.06972326,-36.27988792,16.59888756,-21.06492471,0
Gaia DR2 1080303919849120128,J112737.22+753105.9,1091739495,171.9050756,75.51825732,18.38804742,-167.0944989,-106.3296835,16.654526,16.708319,16.475239,0.23307991,0.053792953,0.17928696,12.97720383,-30.08972729,-25.14113192,11.72268891,0
Gaia DR2 3886816622581111552,J102253.45+132817.0,243210597,155.722705,13.47136263,12.27442919,-73.27410898,-148.1445343,18.288755,18.491018,17.847137,0.64388084,0.20226288,0.44161797,13.73376194,5.630900086,-45.13048851,-24.62019051,0
Gaia DR2 1612301860739133952,J150028.03+543758.8,955723351,225.1168041,54.63304653,13.30843577,-132.9119579,109.3506484,17.83896,17.994217,17.470177,0.5240402,0.15525627,0.36878395,13.45959571,-53.13582313,-2.931569551,15.36320803,0
Gaia DR2 6504793322015540992,J223117.62-572021.1,5744622,337.8234328,-56.66081488,13.90984429,131.8253296,-121.0734345,18.822847,19.164394,18.286573,0.87782097,0.341547,0.53627396,14.53945871,-29.90971761,-38.0281332,-1.675057471,0
Gaia DR2 1833426263409692800,J200522.20+235016.1,928205131,301.3424944,23.83780023,18.62691174,233.0705137,-125.6023885,18.671772,19.136578,18.027359,1.1092186,0.4648056,0.644413,15.02247629,-0.313390954,8.294772186,-60.54562028,0
Gaia DR2 6358939531177128448,J215353.69-744403.5,1088763815,328.473727,-73.26574021,13.68838254,176.0583914,-128.58489,18.95229,19.379454,18.31704,1.0624142,0.42716408,0.6352501,14.63405025,-52.42297548,-34.22459681,-10.18036873,0
Gaia DR2 3772496760804084992,J101546.66-083749.1,894604987,153.9444327,-7.369646577,12.21135538,-166.9779113,-48.19105687,16.674362,16.718933,16.57383,0.14510345,0.044570923,0.10053253,12.10818153,-36.64731482,-13.56091629,-39.86166168,0
Gaia DR2 415237128941220480,J004515.67+512610.7,339382949,11.31533441,51.4362526,13.93638689,206.4965137,39.06164995,18.818604,19.215845,18.224445,0.99139977,0.3972416,0.5941582,14.53935449,-55.07067812,-24.78754354,17.83543629,0
Gaia DR2 2153516874460962304,J185802.50+572046.0,723874211,284.5103794,57.3460736,14.38208453,2.692939893,158.8301693,17.74305,17.92793,17.493965,0.43396568,0.18488121,0.24908447,13.53215881,-44.57424607,7.587371105,19.7210412,0
Gaia DR2 2495745164300629504,J024813.56-033528.7,668250686,42.05650914,-2.408688117,12.64640551,55.88817378,-163.0130529,19.360023,19.709139,18.681732,1.0274067,0.34911537,0.6782913,14.86985902,24.330194,-49.03535132,-10.24818792,0
Gaia DR2 5958123734186527360,J174844.16-415704.0,86912929,267.1839987,-40.04884755,12.26824411,-40.48223537,-124.4337235,17.51361,17.53446,17.31673,0.21772957,0.020849228,0.19688034,12.95752288,-3.078735786,-37.9503843,-4.31878633,0
Gaia DR2 1836079178804452352,J201704.10+264849.0,685576241,304.2670766,26.81364235,10.50968229,-114.1752578,-105.4216633,19.779158,20.255966,19.164404,1.0915623,0.47680855,0.6147537,14.88710558,69.01737944,-15.37923246,22.85302919,0
Gaia DR2 4308535961026237696,J192726.16+100707.0,1239890107,291.858997,10.11864276,12.52568953,-80.04339592,-188.0302869,14.723562,14.540507,14.926136,-0.3856287,-0.18305492,-0.20257378,10.21257045,61.16982628,-43.14428644,-0.555903626,0
Gaia DR2 2620378823103824256,J215819.90-070723.2,540647976,329.5828799,-6.876898102,10.04017737,-100.5840862,-86.30862758,19.5206,19.807384,18.916128,0.89125633,0.28678513,0.6044712,14.52930629,60.73946775,-16.46233872,20.18835881,0
Gaia DR2 1752749696502929408,J202852.34+090726.8,1273761392,307.2180739,9.124063401,13.80120503,50.87526856,-28.92878745,20.137856,20.250755,19.742907,0.50784874,0.11289978,0.39494896,15.83744057,1.794857042,6.474747552,-12.72022803,0
Gaia DR2 6563550708006792320,J213855.58-470105.2,570952603,324.7316376,-46.98190347,13.41986573,66.37304928,-190.2533834,19.076534,19.516006,18.470707,1.0452995,0.4394722,0.60582733,14.71527512,-11.85886418,-57.91952456,-0.755571749,0
Gaia DR2 6915911134936982784,J210427.94-044613.4,999497018,316.1163616,-3.22959692,10.09484054,-90.49298322,-110.4302737,15.746981,15.6112175,15.916536,-0.30531883,-0.13576317,-0.16955566,10.76747798,57.76655951,-30.94794706,15.94337553,0
Gaia DR2 6541406543823728896,J225515.38-434043.3,29369314,343.8140835,-42.32130214,12.53823314,137.2118228,-28.45293209,18.740597,19.003773,18.33132,0.6724529,0.26317596,0.40927696,14.23177848,-35.8432482,-14.69345076,-13.90754428,0
Gaia DR2 3928119295842399360,J124812.41+123042.1,147371065,192.0516652,12.5117153,13.86157101,101.3049359,-92.71086098,18.55608,18.742582,18.145773,0.5968094,0.18650246,0.41030693,14.26514213,51.79458198,3.443044555,-1.06697766,0
Gaia DR2 3506061587037686144,J131924.74-221157.8,1062976275,199.8530673,-21.80055865,50.479595,-4.389255787,-460.4259265,16.54897,16.865707,16.063595,0.8021126,0.31673813,0.48537445,15.06454858,19.5013246,-14.59340749,-25.94649406,0
Gaia DR2 4904857054374717824,J001219.37-622630.5,487263460,3.080677446,-61.5581927,10.61519567,135.9290033,-38.66401677,17.239622,17.283697,17.102272,0.1814251,0.044075012,0.13735008,12.36926214,-41.24169675,-31.24658475,6.890307512,0
Gaia DR2 2591754107321120896,J011800.05+161010.6,155935644,19.50023599,16.16957697,59.61067581,-17.15135302,-650.5677483,13.8031435,13.826097,13.684608,0.14148808,0.022953033,0.11853504,12.67976277,26.19381905,-21.14947014,-29.03488619,0
